Date,ES=F,NQ=F,YM=F,RTY=F,NKD=F,^STOXX50E,^GDAXI,^VIX,^IRX,2YY=F,^FVX,^TNX,^TYX,CL=F,BZ=F,NG=F,RB=F,HO=F,URA,GC=F,SI=F,PL=F,PA=F,HG=F,ALI=F,ZS=F,ZM=F,ZL=F,ZC=F,ZW=F,ZO=F,ZR=F,KC=F,CC=F,SB=F,CT=F,LE=F,GF=F,HE=F,OJ=F,DX-Y.NYB,6E=F,6J=F,6B=F,6C=F,6S=F,6A=F,6N=F,BTC-USD,ZT=F,ZF=F,ZN=F,ZB=F,SPY,TLT,QQQ,IWD,VEU,HYG,LQD
2025-05-22,5856.75,21178.25,41925.0,2050.199951171875,37075.0,5424.47998046875,23999.169921875,20.280000686645508,4.23199987411499,3.9800000190734863,4.11299991607666,4.552999973297119,5.065000057220459,61.20000076293945,64.44000244140625,3.253000020980835,2.131200075149536,2.117500066757202,28.520000457763672,3292.300048828125,33.047000885009766,1078.199951171875,1024.0,4.648499965667725,2350.25,1067.5,298.5,49.11000061035156,463.0,544.5,359.25,12.914999961853027,360.75,10278.0,17.399999618530273,65.62999725341797,215.625,295.3999938964844,98.69999694824219,289.20001220703125,99.95999908447266,1.1294000148773193,0.006953999865800142,1.3424999713897705,0.7220500111579895,1.2091000080108643,0.6415500044822693,0.5905500054359436,111673.28125,103.3046875,107.5390625,109.828125,111.1875,583.0900268554688,84.41000366210938,514.0,186.66000366210938,64.91999816894531,78.97000122070312,106.19999694824219
2025-05-23,5817.0,20975.0,41674.0,2042.9000244140625,36890.0,5326.31005859375,23629.580078125,22.290000915527344,4.230000019073486,3.940999984741211,4.078000068664551,4.508999824523926,5.031000137329102,61.529998779296875,64.77999877929688,3.3340001106262207,2.1092000007629395,2.10479998588562,31.829999923706055,3363.60009765625,33.44200134277344,1087.4000244140625,1001.5,4.80649995803833,2357.5,1060.25,296.20001220703125,49.349998474121094,459.5,542.5,354.75,13.170000076293945,361.0,9764.0,17.290000915527344,66.11000061035156,215.8000030517578,300.375,98.30000305175781,273.1499938964844,99.11000061035156,1.1375999450683594,0.007034999784082174,1.3532999753952026,0.7296000123023987,1.2214000225067139,0.6498000025749207,0.5991500020027161,107287.796875,103.3203125,107.6875,110.078125,111.65625,579.1099853515625,84.55000305175781,509.239990234375,186.27000427246094,65.0999984741211,78.94999694824219,106.27999877929688
2025-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107791.15625,,,,,,,,,,,
2025-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109035.390625,,,,,,,,,,,
2025-05-26,,,,,,5395.330078125,24027.650390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.93000030517578,,,,,,,,109440.3671875,,,,,,,,,,,
2025-05-27,5934.25,21460.5,42410.0,2093.699951171875,38375.0,5415.4501953125,24226.490234375,18.959999084472656,4.203000068664551,3.9749999046325684,4.0229997634887695,4.434000015258789,4.940000057220459,60.88999938964844,64.08999633789062,3.3980000019073486,2.071500062942505,2.079400062561035,32.970001220703125,3299.10009765625,33.145999908447266,1075.5999755859375,977.2999877929688,4.710000038146973,2373.5,1062.5,296.29998779296875,49.56999969482422,459.5,528.5,360.0,13.324999809265137,361.70001220703125,9739.0,17.219999313354492,65.56999969482422,215.125,298.1499938964844,99.0999984741211,276.29998779296875,99.5199966430664,1.1352499723434448,0.006947999820113182,1.3514000177383423,0.7257000207901001,1.2117500305175781,0.6448500156402588,0.5953500270843506,108994.640625,103.36328125,107.9140625,110.515625,112.90625,591.1500244140625,85.7300033569336,521.219970703125,189.32000732421875,65.68000030517578,79.43000030517578,107.23999786376953
2025-05-28,5902.75,21379.75,42170.0,2072.300048828125,37885.0,5378.39013671875,24038.189453125,19.309999465942383,4.224999904632568,3.9800000190734863,4.065000057220459,4.4770002365112305,4.974999904632568,61.84000015258789,64.9000015258789,3.2039999961853027,2.089200019836426,2.088099956512451,32.900001525878906,3293.60009765625,33.0,1070.5999755859375,962.2000122070312,4.644000053405762,2358.25,1048.5,293.70001220703125,48.93000030517578,451.0,530.25,370.0,13.494999885559082,351.95001220703125,9634.0,16.899999618530273,65.33000183105469,213.9250030517578,295.625,100.2750015258789,276.54998779296875,99.87999725341797,1.1307499408721924,0.006918999832123518,1.347100019454956,0.723800003528595,1.2115999460220337,0.6427000164985657,0.5965499877929688,107802.328125,103.28125,107.71875,110.21875,112.34375,587.72998046875,85.36000061035156,518.9099731445312,187.8000030517578,65.12000274658203,79.37999725341797,106.9800033569336
2025-05-29,5922.75,21408.5,42267.0,2078.0,37940.0,,23933.23046875,19.18000030517578,4.230000019073486,3.934000015258789,3.997999906539917,4.423999786376953,4.922999858856201,60.939998626708984,64.1500015258789,3.5220000743865967,2.0594000816345215,2.0481998920440674,32.2599983215332,3317.10009765625,33.28300094604492,1074.699951171875,967.2999877929688,4.653500080108643,2344.25,1051.75,296.3999938964844,48.38999938964844,447.0,534.0,375.5,13.354999542236328,348.3999938964844,9110.0,17.0,64.83999633789062,215.52499389648438,299.92498779296875,100.0250015258789,274.8500061035156,99.27999877929688,1.138700008392334,0.006957000121474266,1.3499000072479248,0.7253000140190125,1.218400001525879,0.6451500058174133,0.5986999869346619,105641.7578125,103.3671875,107.9765625,110.640625,113.1875,590.0499877929688,86.1500015258789,519.9299926757812,188.5,65.37000274658203,79.5,107.45999908447266
2025-05-30,5916.0,21376.75,42294.0,2068.300048828125,37725.0,5366.58984375,23997.48046875,18.56999969482422,4.23199987411499,3.9100000858306885,3.9790000915527344,4.415999889373779,4.928999900817871,60.790000915527344,63.900001525878906,3.447000026702881,2.0383999347686768,2.017199993133545,32.0099983215332,3288.89990234375,32.891998291015625,1051.699951171875,961.2999877929688,4.652500152587891,2348.5,1041.75,296.29998779296875,46.88999938964844,444.0,534.0,378.75,13.494999885559082,342.45001220703125,9791.0,17.049999237060547,65.05999755859375,215.47500610351562,298.82501220703125,101.32499694824219,285.04998779296875,99.33000183105469,1.1369999647140503,0.006961999926716089,1.347000002861023,0.7295500040054321,1.2182999849319458,0.644349992275238,0.5976999998092651,103998.5703125,103.42578125,108.0859375,110.71875,113.1875,589.3900146484375,86.27999877929688,519.1099853515625,188.6199951171875,65.2300033569336,79.56999969482422,107.7699966430664
2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104638.09375,,,,,,,,,,,
2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105652.1015625,,,,,,,,,,,
2025-06-02,5947.25,21534.5,42374.0,2073.300048828125,37825.0,5355.56005859375,23930.669921875,18.360000610351562,4.23199987411499,3.871999979019165,4.017000198364258,4.461999893188477,4.994999885559082,62.52000045776367,64.62999725341797,3.694000005722046,2.052500009536743,2.0445001125335693,31.8700008392334,3370.60009765625,34.5629997253418,1060.300048828125,988.5999755859375,4.834499835968018,2381.75,1033.5,293.8999938964844,46.279998779296875,438.25,539.0,380.0,13.375,344.45001220703125,9474.0,16.8799991607666,66.12999725341797,216.5500030517578,301.75,100.8499984741211,281.45001220703125,98.69999694824219,1.1452000141143799,0.0070130000822246075,1.354200005531311,0.7298499941825867,1.2260500192642212,0.649399995803833,0.6037499904632568,105881.53125,103.37109375,107.9296875,110.46875,112.375,592.7100219726562,85.16000366210938,523.2100219726562,188.91000366210938,65.87999725341797,79.18000030517578,107.06999969482422
2025-06-03,5981.5,21706.0,42598.0,2106.10009765625,37775.0,5375.7001953125,24091.619140625,17.690000534057617,4.235000133514404,3.9019999504089355,4.0279998779296875,4.460000038146973,4.982999801635742,63.40999984741211,65.62999725341797,3.7219998836517334,2.0787999629974365,2.099900007247925,32.7400016784668,3350.199951171875,34.50299835205078,1071.300048828125,1015.0,4.809500217437744,2371.0,1040.75,294.5,46.810001373291016,438.5,536.0,384.75,13.175000190734863,340.8500061035156,9775.0,16.899999618530273,66.05000305175781,215.97500610351562,301.2250061035156,100.2249984741211,283.3999938964844,99.25,1.138450026512146,0.006959000136703253,1.3525999784469604,0.7296500205993652,1.2158499956130981,0.6470000147819519,0.6007500290870667,105432.46875,103.3515625,107.8828125,110.453125,112.625,596.0900268554688,85.01000213623047,527.2999877929688,190.00999450683594,65.58000183105469,79.33000183105469,107.12000274658203
2025-06-04,5981.0,21766.5,42500.0,2100.300048828125,37590.0,5405.14990234375,24276.48046875,17.610000610351562,4.239999771118164,3.9059998989105225,3.931999921798706,4.364999771118164,4.88700008392334,62.849998474121094,64.86000061035156,3.7160000801086426,2.0339999198913574,2.0701000690460205,33.08000183105469,3373.5,34.51900100708008,1088.699951171875,1000.2999877929688,4.864500045776367,2390.75,1045.0,297.1000061035156,46.810001373291016,438.75,543.25,387.75,13.494999885559082,346.1499938964844,9948.0,16.75,64.98999786376953,218.39999389648438,303.875,99.9749984741211,276.6499938964844,98.79000091552734,1.1429500579833984,0.0070119998417794704,1.3559999465942383,0.7322499752044678,1.2245999574661255,0.6499500274658203,0.6033999919891357,104731.984375,103.5,108.2890625,111.09375,114.0625,595.9299926757812,86.38999938964844,528.77001953125,189.27000427246094,66.0,79.4800033569336,107.9000015258789
2025-06-05,5946.0,21582.25,42369.0,2099.39990234375,37495.0,5410.5498046875,24323.580078125,18.479999542236328,4.23199987411499,3.8469998836517334,3.989000082015991,4.394000053405762,4.883999824523926,63.369998931884766,65.33999633789062,3.677000045776367,2.0629000663757324,2.0945000648498535,33.16999816894531,3350.699951171875,35.68899917602539,1133.699951171875,1006.5,4.91349983215332,2404.0,1051.75,297.1000061035156,46.650001525878906,439.5,545.5,378.25,13.614999771118164,359.75,10076.0,16.56999969482422,65.36000061035156,222.89999389648438,309.1499938964844,100.8499984741211,272.95001220703125,98.73999786376953,1.144950032234192,0.0069690002128481865,1.358199954032898,0.732450008392334,1.2200499773025513,0.651199996471405,0.604200005531311,101575.953125,103.4296875,108.0234375,110.78125,113.96875,593.0499877929688,86.44999694824219,524.7899780273438,188.91000366210938,66.04000091552734,79.30999755859375,107.56999969482422
2025-06-06,6006.75,21789.5,42809.0,2133.5,38000.0,5430.169921875,24304.4609375,16.770000457763672,4.23199987411499,3.999000072479248,4.125999927520752,4.510000228881836,4.9629998207092285,64.58000183105469,66.47000122070312,3.7839999198913574,2.0768001079559326,2.1252999305725098,33.63999938964844,3322.699951171875,36.025001525878906,1166.699951171875,1060.5999755859375,4.829999923706055,2365.75,1057.25,295.70001220703125,47.5,442.5,554.75,383.0,13.649999618530273,358.04998779296875,10259.0,16.489999771118164,65.62000274658203,226.3000030517578,310.1499938964844,102.625,284.95001220703125,99.19000244140625,1.1403000354766846,0.006909999996423721,1.3530000448226929,0.7304999828338623,1.2173500061035156,0.6498000025749207,0.6023499965667725,104390.34375,103.21875,107.453125,109.9375,112.65625,599.1400146484375,85.3499984741211,529.9199829101562,190.75999450683594,66.27999877929688,79.30000305175781,106.91999816894531
2025-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105615.625,,,,,,,,,,,
2025-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105793.6484375,,,,,,,,,,,
2025-06-09,6010.25,21821.5,42796.0,2147.39990234375,38230.0,,24174.3203125,17.15999984741211,4.239999771118164,3.9730000495910645,4.085999965667725,4.48199987411499,4.953999996185303,65.29000091552734,67.04000091552734,3.634999990463257,2.0952000617980957,2.146399974822998,35.18000030517578,3332.10009765625,36.6879997253418,1213.5999755859375,1084.4000244140625,4.9095001220703125,2394.75,1056.0,295.5,47.380001068115234,433.5,542.0,380.25,13.619999885559082,361.54998779296875,10174.0,16.670000076293945,65.98999786376953,227.0,311.6499938964844,102.7750015258789,279.45001220703125,98.94000244140625,1.1433500051498413,0.0069229998625814915,1.3564000129699707,0.7315000295639038,1.2186000347137451,0.6525999903678894,0.605650007724762,110294.1015625,103.3125,107.640625,110.171875,112.875,599.6799926757812,85.44000244140625,530.7000122070312,190.8300018310547,66.44000244140625,79.33999633789062,107.23999786376953
2025-06-10,6045.0,21962.5,42911.0,2159.39990234375,38370.0,5415.3798828125,23987.560546875,16.950000762939453,4.25,3.9719998836517334,4.084000110626221,4.473999977111816,4.940000057220459,64.9800033569336,66.87000274658203,3.5329999923706055,2.0880000591278076,2.1415998935699463,34.04999923706055,3320.89990234375,36.54199981689453,1209.800048828125,1068.0,4.883999824523926,2419.25,1057.75,295.8999938964844,47.790000915527344,438.75,534.5,370.0,13.71500015258789,355.04998779296875,9602.0,16.479999542236328,65.41999816894531,227.0749969482422,313.1499938964844,103.1500015258789,275.04998779296875,99.05000305175781,1.1425000429153442,0.006903000175952911,1.3494999408721924,0.7307500243186951,1.21589994430542,0.6520500183105469,0.6043499708175659,110257.234375,103.2890625,107.640625,110.21875,113.09375,603.0800170898438,85.87999725341797,534.2100219726562,191.5500030517578,66.66999816894531,79.52999877929688,107.5
2025-06-11,6029.0,21887.5,42908.0,2150.39990234375,38335.0,5393.14990234375,23948.900390625,17.260000228881836,4.25,3.9110000133514404,4.008999824523926,4.4120001792907715,4.9079999923706055,68.1500015258789,69.7699966430664,3.506999969482422,2.166800022125244,2.2053000926971436,35.869998931884766,3321.300048828125,36.16600036621094,1258.0999755859375,1087.0999755859375,4.801000118255615,2443.0,1050.5,294.20001220703125,48.02000045776367,437.0,534.25,376.25,13.670000076293945,350.6499938964844,9549.0,16.420000076293945,65.47000122070312,227.8249969482422,311.07501220703125,103.375,274.79998779296875,98.62999725341797,1.149049997329712,0.0069240001030266285,1.3549000024795532,0.7321500182151794,1.219599962234497,0.6508499979972839,0.6035000085830688,108686.625,103.4375,107.9765625,110.6875,113.78125,601.3599853515625,86.13999938964844,532.4099731445312,191.3000030517578,66.69000244140625,79.51000213623047,107.83999633789062
2025-06-12,6049.5,21932.5,42990.0,2141.199951171875,38195.0,5360.81982421875,23771.44921875,18.020000457763672,4.257999897003174,3.9110000133514404,3.9600000381469727,4.35699987411499,4.8420000076293945,68.04000091552734,69.36000061035156,3.492000102996826,2.142899990081787,2.188699960708618,36.0099983215332,3380.89990234375,36.2130012512207,1272.699951171875,1062.0999755859375,4.821499824523926,2439.75,1042.25,294.5,47.61000061035156,438.5,526.5,379.75,13.734999656677246,347.79998779296875,9858.0,16.270000457763672,65.13999938964844,228.1999969482422,311.25,103.6500015258789,273.70001220703125,97.91999816894531,1.1579999923706055,0.006969999987632036,1.3595999479293823,0.7353000044822693,1.2326500415802002,0.6529499888420105,0.6064500212669373,105929.0546875,103.51171875,108.171875,111.046875,114.78125,603.75,87.16999816894531,533.6599731445312,191.74000549316406,67.08000183105469,79.5999984741211,108.44000244140625
2025-06-13,5979.25,21644.25,42207.0,2101.5,38060.0,5290.47021484375,23516.23046875,20.81999969482422,4.239999771118164,3.924999952316284,4.02400016784668,4.423999786376953,4.914999961853027,72.9800033569336,74.2300033569336,3.5810000896453857,2.22760009765625,2.3587000370025635,36.130001068115234,3431.199951171875,36.28099822998047,1210.800048828125,1039.5999755859375,4.802999973297119,2436.0,1069.75,291.8999938964844,50.61000061035156,444.5,543.75,386.5,13.770000457763672,349.70001220703125,9768.0,16.1299991607666,65.36000061035156,225.10000610351562,306.42498779296875,103.69999694824219,274.1000061035156,98.18000030517578,1.1542500257492065,0.006947000045329332,1.3561999797821045,0.7356500029563904,1.2324999570846558,0.6490499973297119,0.6018999814987183,106090.96875,103.4140625,107.9375,110.625,113.75,597.0,86.33000183105469,526.9600219726562,189.8300018310547,66.16999816894531,79.36000061035156,107.79000091552734
2025-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105472.40625,,,,,,,,,,,
2025-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105552.0234375,,,,,,,,,,,
2025-06-16,6035.75,21941.5,42537.0,2125.0,38640.0,5339.56982421875,23699.119140625,19.110000610351562,4.248000144958496,3.9010000228881836,4.034999847412109,4.452000141143799,4.953999996185303,71.7699966430664,73.2300033569336,3.747999906539917,2.219899892807007,2.3933000564575195,38.06999969482422,3396.39990234375,36.37900161743164,1251.5,1036.699951171875,4.826499938964844,2441.0,1069.75,283.70001220703125,55.11000061035156,434.75,536.5,379.5,13.420000076293945,343.95001220703125,10035.0,16.520000457763672,65.44000244140625,227.02499389648438,310.2250061035156,111.80000305175781,259.8999938964844,98.0,1.1611499786376953,0.0069599999114871025,1.3619999885559082,0.7375500202178955,1.23580002784729,0.6549999713897705,0.6085000038146973,106796.7578125,103.41796875,107.875,110.5,113.125,602.6799926757812,85.45999908447266,534.2899780273438,190.33999633789062,66.58999633789062,79.5199966430664,107.5999984741211
2025-06-17,5985.0,21730.5,42228.0,2102.699951171875,38360.0,5288.68017578125,23434.650390625,21.600000381469727,4.2179999351501465,3.9010000228881836,3.989000082015991,4.39300012588501,4.89300012588501,74.83999633789062,76.44999694824219,3.8510000705718994,2.271899938583374,2.5051000118255615,37.560001373291016,3386.60009765625,37.09000015258789,1260.0999755859375,1062.300048828125,4.80049991607666,2479.5,1074.0,285.1000061035156,54.790000915527344,431.5,549.0,371.0,13.529999732971191,335.8500061035156,9943.0,16.079999923706055,65.05000305175781,223.25,303.3500061035156,111.6500015258789,253.5500030517578,98.81999969482422,1.1499500274658203,0.006899000145494938,1.343000054359436,0.7361000180244446,1.2376999855041504,0.6474000215530396,0.6032000184059143,104601.1171875,103.453125,108.0390625,110.84375,114.09375,597.530029296875,86.5,529.0800170898438,188.77000427246094,65.7699966430664,79.43000030517578,107.97000122070312
2025-06-18,5981.5,21720.25,42188.0,2113.39990234375,38745.0,5266.91015625,23317.810546875,20.139999389648438,4.2230000495910645,3.9010000228881836,3.993000030517578,4.396999835968018,4.894999980926514,75.13999938964844,76.69999694824219,3.989000082015991,2.3085999488830566,2.533400058746338,37.77000045776367,3389.800048828125,36.86600112915039,1311.5,1061.800048828125,4.84499979019165,2503.75,1074.75,284.8999938964844,54.77000045776367,433.5,574.25,363.25,13.5600004196167,324.8999938964844,9680.0,15.880000114440918,64.83999633789062,224.3000030517578,304.17498779296875,112.17500305175781,238.5500030517578,98.91000366210938,1.149549961090088,0.0069149998016655445,1.3416999578475952,0.7311999797821045,1.2346999645233154,0.6503000259399414,0.6040999889373779,104883.328125,103.421875,108.0546875,111.0625,114.5625,597.4400024414062,86.6500015258789,528.989990234375,189.1300048828125,65.81999969482422,79.55000305175781,108.05000305175781
2025-06-19,,,,,,5197.02978515625,23057.380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104684.2890625,,,,,,,,,,,
2025-06-20,6010.2099609375,21889.890625,42356.0,2128.860107421875,38405.0,5233.580078125,23350.55078125,20.6200008392334,4.195000171661377,3.9010000228881836,3.9609999656677246,4.375,4.888999938964844,74.93000030517578,77.01000213623047,3.8469998836517334,2.3294999599456787,2.541800022125244,36.77000045776367,3368.10009765625,35.97600173950195,1263.699951171875,1052.800048828125,4.826000213623047,2470.75,1068.0,284.1000061035156,54.470001220703125,428.75,567.75,360.75,13.529999732971191,319.04998779296875,8459.0,16.100000381469727,64.04000091552734,223.02499389648438,302.45001220703125,112.7750015258789,233.1999969482422,98.70999908447266,1.1546000242233276,0.00686699990183115,1.34660005569458,0.7292500138282776,1.2367500066757202,0.6456500291824341,0.5986999869346619,103309.6015625,103.4921875,108.171875,110.984375,113.78125,594.280029296875,86.48999786376953,526.8300170898438,189.4199981689453,64.8499984741211,79.80000305175781,108.13999938964844
2025-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102257.40625,,,,,,,,,,,
2025-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100987.140625,,,,,,,,,,,
2025-06-23,6077.0,22073.5,42901.0,2149.5,38695.0,5221.89990234375,23269.009765625,19.829999923706055,4.1579999923706055,3.888000011444092,3.884000062942505,4.320000171661377,4.85699987411499,68.51000213623047,71.4800033569336,3.697999954223633,2.2181999683380127,2.363100051879883,37.540000915527344,3377.699951171875,36.15299987792969,1283.4000244140625,1088.5999755859375,4.8429999351501465,2528.5,1058.75,282.3999938964844,53.2400016784668,419.25,552.75,366.75,13.40999984741211,330.29998779296875,9189.0,16.040000915527344,63.959999084472656,222.3000030517578,302.79998779296875,113.44999694824219,234.0,98.41999816894531,1.1590499877929688,0.006858000066131353,1.3522000312805176,0.728600025177002,1.2439500093460083,0.6456999778747559,0.5990999937057495,105577.7734375,103.6171875,108.515625,111.453125,114.34375,600.1500244140625,86.7699966430664,531.6500244140625,190.99000549316406,65.33999633789062,79.94999694824219,108.41000366210938
2025-06-24,6146.25,22412.75,43424.0,2177.89990234375,38865.0,5297.06982421875,23641.580078125,17.479999542236328,4.182000160217285,3.799999952316284,3.8559999465942383,4.293000221252441,4.828999996185303,64.37000274658203,67.13999938964844,3.5369999408721924,2.085700035095215,2.285099983215332,38.66999816894531,3317.39990234375,35.70100021362305,1304.199951171875,1067.0,4.867000102996826,2507.75,1046.75,280.5,52.16999816894531,416.25,535.75,363.5,13.5600004196167,315.3500061035156,9436.0,15.770000457763672,66.01000213623047,221.60000610351562,302.25,112.2249984741211,228.8000030517578,97.86000061035156,1.1640000343322754,0.006928000133484602,1.3631999492645264,0.7293999791145325,1.2561999559402466,0.6506500244140625,0.6035500168800354,106045.6328125,103.68359375,108.6796875,111.65625,114.71875,606.780029296875,87.4000015258789,539.780029296875,192.57000732421875,66.33000183105469,80.16999816894531,108.91999816894531
2025-06-25,6147.0,22461.0,43306.0,2153.300048828125,39030.0,5252.009765625,23498.330078125,16.760000228881836,4.188000202178955,3.799999952316284,3.8469998836517334,4.293000221252441,4.8420000076293945,64.91999816894531,67.68000030517578,3.4059998989105225,2.08240008354187,2.2964000701904297,37.84000015258789,3327.10009765625,36.084999084472656,1329.5999755859375,1065.4000244140625,4.913000106811523,2497.25,1025.25,276.0,51.81999969482422,410.25,528.25,359.25,13.260000228881836,308.6499938964844,9081.0,15.979999542236328,66.44000244140625,221.60000610351562,302.29998779296875,112.82499694824219,236.8000030517578,97.68000030517578,1.1676000356674194,0.006903999950736761,1.3664000034332275,0.729200005531311,1.256250023841858,0.6511499881744385,0.605400025844574,107361.2578125,103.72265625,108.71875,111.6875,114.5625,607.1199951171875,87.51000213623047,541.1599731445312,191.47999572753906,66.12000274658203,80.1500015258789,108.79000091552734
2025-06-26,6195.0,22669.25,43718.0,2187.60009765625,39835.0,5244.02978515625,23649.30078125,16.59000015258789,4.192999839782715,3.759999990463257,3.7990000247955322,4.252999782562256,4.815999984741211,65.23999786376953,67.7300033569336,3.260999917984009,2.0989999771118164,2.360100030899048,38.709999084472656,3333.5,36.58599853515625,1399.800048828125,1137.300048828125,5.065499782562256,2510.5,1022.75,270.8999938964844,52.52000045776367,409.5,521.0,365.25,13.039999961853027,309.5,9361.0,15.649999618530273,67.06999969482422,221.6999969482422,303.29998779296875,112.32499694824219,231.3000030517578,97.1500015258789,1.17330002784729,0.006947999820113182,1.374899983406067,0.734499990940094,1.2637499570846558,0.6560500264167786,0.6087999939918518,106960.0,103.80859375,108.9375,112.015625,114.9375,611.8699951171875,87.94999694824219,546.219970703125,192.83999633789062,66.76000213623047,80.37999725341797,109.19000244140625
2025-06-27,6223.75,22751.5,44125.0,2188.800048828125,40625.0,5325.64013671875,24033.220703125,16.31999969482422,4.197000026702881,3.819999933242798,3.828000068664551,4.2829999923706055,4.84499979019165,65.5199966430664,67.7699966430664,3.739000082015991,2.0897998809814453,2.3071999549865723,38.06999969482422,3273.699951171875,36.0369987487793,1340.9000244140625,1145.5999755859375,5.06850004196167,2507.5,1027.75,271.1000061035156,52.45000076293945,417.5,524.75,385.25,13.104999542236328,309.8999938964844,9231.0,15.8100004196167,67.5199966430664,224.75,307.8999938964844,113.25,223.60000610351562,97.4000015258789,1.1711499691009521,0.006922000087797642,1.3696999549865723,0.7297499775886536,1.2625499963760376,0.6519500017166138,0.6061499714851379,107088.4296875,103.77734375,108.8359375,111.8125,114.46875,614.9099731445312,87.38999938964844,548.0900268554688,193.3699951171875,67.08000183105469,80.33999633789062,109.01000213623047
2025-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107327.703125,,,,,,,,,,,
